id,usia,gender,year_in_school,major,pendapatan,bantuan,pendidikan,tempat_tinggal,makanan,transportasi,buku,hiburan,perawatan,teknologi,kesehatan,lainnya,preferred_payment_method,total_pemasukan,total_pengeluaran,sisa_uang,rasio_pengeluaran,financial_score,status_finansial,cluster,nama_cluster
97,18,Non-binary,Sophomore,Biology,12272000,7312000,2717867.0,3744000.0,1853600.0,960000.0,736000.0,427200.0,151200.0,1908000.0,980000.0,884800.0,Credit/Debit Card,19584000,14362667.0,5221333.0,0.7333878165849673,35.27,Bahaya,1,Mahasiswa Boros / Defisit
98,24,Female,Senior,Biology,14928000,7232000,2509867.0,3777600.0,929600.0,652800.0,678400.0,537600.0,352800.0,1944000.0,481600.0,162400.0,Cash,22160000,12026667.0,10133333.0,0.5427196299638989,56.94,Waspada,0,Mahasiswa Mapan & Hemat
99,23,Male,Junior,Psychology,12848000,12736000,1851200.0,4468800.0,1640800.0,259200.0,934400.0,681600.0,324800.0,604800.0,582400.0,229600.0,Mobile Payment App,25584000,11577600.0,14006400.0,0.4525328330206379,68.4,Sangat Sehat,0,Mahasiswa Mapan & Hemat
100,22,Male,Sophomore,Psychology,21328000,3696000,1760000.0,4660800.0,1652000.0,244800.0,1401600.0,436800.0,526400.0,1864800.0,901600.0,280000.0,Cash,25024000,13728800.0,11295200.0,0.5486253196930946,57.07,Waspada,0,Mahasiswa Mapan & Hemat
101,23,Female,Senior,Psychology,17840000,6992000,2835733.0,3926400.0,1909600.0,652800.0,742400.0,552000.0,123200.0,403200.0,212800.0,593600.0,Mobile Payment App,24832000,11951733.0,12880267.0,0.4813036807345361,67.04,Sangat Sehat,0,Mahasiswa Mapan & Hemat
102,20,Female,Sophomore,Psychology,14720000,2384000,1795200.0,3052800.0,1652000.0,686400.0,492800.0,576000.0,537600.0,986400.0,907200.0,996800.0,Cash,17104000,11683200.0,5420800.0,0.6830682881197381,40.44,Bahaya,1,Mahasiswa Boros / Defisit
103,25,Male,Junior,Psychology,12480000,1520000,3163200.0,3643200.0,1209600.0,475200.0,1606400.0,96000.0,212800.0,1382400.0,588000.0,543200.0,Cash,14000000,12920000.0,1080000.0,0.9228571428571428,17.96,Bahaya,1,Mahasiswa Boros / Defisit
104,21,Female,Junior,Psychology,14112000,14592000,2970667.0,2664000.0,1708000.0,494400.0,518400.0,537600.0,156800.0,806400.0,907200.0,1103200.0,Mobile Payment App,28704000,11866667.0,16837333.0,0.41341509894091416,65.77,Stabil,0,Mahasiswa Mapan & Hemat
105,21,Female,Senior,Computer Science,15344000,4128000,1706667.0,2227200.0,2016000.0,734400.0,1408000.0,124800.0,492800.0,1036800.0,901600.0,750400.0,Cash,19472000,11398667.0,8073333.0,0.5853875821692687,50.93,Waspada,1,Mahasiswa Boros / Defisit
106,25,Female,Senior,Psychology,11968000,7904000,2554133.0,2145600.0,1976800.0,787200.0,1286400.0,288000.0,240800.0,712800.0,520800.0,963200.0,Mobile Payment App,19872000,11475733.0,8396267.0,0.5774825382447665,51.69,Waspada,1,Mahasiswa Boros / Defisit
107,21,Male,Junior,Biology,12960000,1168000,2604800.0,3561600.0,627200.0,830400.0,1766400.0,652800.0,352800.0,2116800.0,901600.0,761600.0,Mobile Payment App,14128000,14176000.0,-48000.0,1.0033975084937712,10.62,Bahaya,1,Mahasiswa Boros / Defisit
108,20,Male,Sophomore,Computer Science,15440000,5152000,2662400.0,2078400.0,980000.0,268800.0,454400.0,427200.0,414400.0,475200.0,330400.0,728000.0,Mobile Payment App,20592000,8819200.0,11772800.0,0.42828282828282827,64.19,Stabil,0,Mahasiswa Mapan & Hemat
109,24,Male,Senior,Psychology,12544000,8208000,2616533.0,4142400.0,649600.0,528000.0,896000.0,556800.0,313600.0,1900800.0,1002400.0,896000.0,Credit/Debit Card,20752000,13502133.0,7249867.0,0.6506424922898998,41.9,Bahaya,1,Mahasiswa Boros / Defisit
110,22,Male,Sophomore,Economics,15520000,8848000,3143467.0,3264000.0,1926400.0,748800.0,729600.0,576000.0,442400.0,381600.0,224000.0,873600.0,Mobile Payment App,24368000,12309867.0,12058133.0,0.5051652577150361,63.65,Stabil,0,Mahasiswa Mapan & Hemat
111,23,Non-binary,Senior,Economics,21584000,13968000,3128533.0,3172800.0,1148000.0,619200.0,563200.0,345600.0,156800.0,1382400.0,403200.0,565600.0,Credit/Debit Card,35552000,11485333.0,24066667.0,0.3230572963546355,69.98,Sangat Sehat,0,Mahasiswa Mapan & Hemat
112,19,Female,Senior,Psychology,12160000,976000,2895467.0,3988800.0,1500800.0,403200.0,403200.0,124800.0,515200.0,2001600.0,1036000.0,336000.0,Credit/Debit Card,13136000,13205067.0,-69067.0,1.005257841047503,13.39,Bahaya,1,Mahasiswa Boros / Defisit
113,21,Female,Freshman,Computer Science,11232000,4368000,2654400.0,4348800.0,2156000.0,508800.0,1772800.0,710400.0,229600.0,1476000.0,834400.0,649600.0,Cash,15600000,15340800.0,259200.0,0.9833846153846154,14.89,Bahaya,1,Mahasiswa Boros / Defisit
114,21,Male,Junior,Engineering,11520000,10800000,2831467.0,3172800.0,1590400.0,456000.0,979200.0,446400.0,117600.0,777600.0,453600.0,358400.0,Mobile Payment App,22320000,11183467.0,11136533.0,0.5010513888888889,63.83,Stabil,0,Mahasiswa Mapan & Hemat
115,22,Male,Freshman,Biology,20576000,12624000,1929600.0,4329600.0,1920800.0,931200.0,1164800.0,355200.0,347200.0,1231200.0,705600.0,627200.0,Mobile Payment App,33200000,13542400.0,19657600.0,0.4079036144578313,69.59,Sangat Sehat,0,Mahasiswa Mapan & Hemat
116,22,Female,Sophomore,Engineering,18160000,4176000,2534933.0,3019200.0,1876000.0,806400.0,620800.0,542400.0,336000.0,1605600.0,246400.0,347200.0,Cash,22336000,11934933.0,10401067.0,0.5343361837392551,59.1,Waspada,0,Mahasiswa Mapan & Hemat
117,18,Non-binary,Senior,Engineering,16480000,3840000,1657600.0,4123200.0,2161600.0,705600.0,1331200.0,129600.0,336000.0,1908000.0,201600.0,128800.0,Credit/Debit Card,20320000,12683200.0,7636800.0,0.6241732283464567,49.63,Waspada,1,Mahasiswa Boros / Defisit
118,21,Female,Senior,Engineering,20240000,11552000,2442133.0,3648000.0,683200.0,585600.0,403200.0,163200.0,268800.0,1800000.0,856800.0,1030400.0,Credit/Debit Card,31792000,11881333.0,19910667.0,0.37372084172118775,67.47,Sangat Sehat,0,Mahasiswa Mapan & Hemat
119,24,Female,Freshman,Psychology,18800000,12848000,3004800.0,2131200.0,1624000.0,816000.0,403200.0,120000.0,207200.0,1980000.0,621600.0,565600.0,Mobile Payment App,31648000,11473600.0,20174400.0,0.3625379170879676,67.45,Sangat Sehat,0,Mahasiswa Mapan & Hemat
120,23,Female,Freshman,Psychology,17328000,160000,2813333.0,3072000.0,1321600.0,734400.0,1644800.0,297600.0,487200.0,1353600.0,308000.0,330400.0,Mobile Payment App,17488000,12362933.0,5125067.0,0.706938071820677,36.6,Bahaya,1,Mahasiswa Boros / Defisit
121,24,Non-binary,Freshman,Biology,23792000,15040000,1689067.0,3672000.0,1131200.0,700800.0,1171200.0,696000.0,128800.0,1677600.0,672000.0,246400.0,Mobile Payment App,38832000,11785067.0,27046933.0,0.3034885403790688,71.87,Sangat Sehat,0,Mahasiswa Mapan & Hemat
122,25,Non-binary,Junior,Computer Science,21232000,3136000,2702400.0,2942400.0,1556800.0,859200.0,1196800.0,715200.0,212800.0,1634400.0,907200.0,582400.0,Cash,24368000,13309600.0,11058400.0,0.5461917268548917,55.16,Waspada,0,Mahasiswa Mapan & Hemat
123,22,Non-binary,Senior,Economics,17520000,2640000,2417067.0,3844800.0,1416800.0,801600.0,1555200.0,350400.0,184800.0,792000.0,369600.0,548800.0,Credit/Debit Card,20160000,12281067.0,7878933.0,0.6091799107142857,49.69,Waspada,1,Mahasiswa Boros / Defisit
124,23,Male,Senior,Biology,23360000,6976000,1722667.0,3777600.0,2111200.0,844800.0,1011200.0,561600.0,436800.0,2152800.0,470400.0,240800.0,Mobile Payment App,30336000,13329867.0,17006133.0,0.43940753560126583,67.58,Sangat Sehat,0,Mahasiswa Mapan & Hemat
125,20,Female,Freshman,Engineering,21664000,6832000,1968533.0,2472000.0,1254400.0,576000.0,800000.0,340800.0,257600.0,1008000.0,1030400.0,991200.0,Credit/Debit Card,28496000,10698933.0,17797067.0,0.37545385317237506,67.05,Sangat Sehat,0,Mahasiswa Mapan & Hemat
126,20,Male,Sophomore,Biology,13376000,9920000,2299200.0,2803200.0,1685600.0,768000.0,1235200.0,436800.0,257600.0,1029600.0,672000.0,296800.0,Cash,23296000,11484000.0,11812000.0,0.49296016483516486,64.01,Stabil,0,Mahasiswa Mapan & Hemat
127,22,Male,Junior,Engineering,19392000,8464000,2139733.0,4305600.0,2240000.0,254400.0,768000.0,561600.0,492800.0,2044800.0,666400.0,588000.0,Credit/Debit Card,27856000,14061333.0,13794667.0,0.5047865091901206,63.75,Stabil,0,Mahasiswa Mapan & Hemat
128,20,Non-binary,Senior,Engineering,23728000,4432000,1820267.0,2659200.0,1019200.0,662400.0,1760000.0,345600.0,196000.0,1152000.0,414400.0,1064000.0,Credit/Debit Card,28160000,11093067.0,17066933.0,0.39392993607954546,65.98,Stabil,0,Mahasiswa Mapan & Hemat
129,22,Non-binary,Sophomore,Computer Science,15968000,14960000,2890667.0,2476800.0,1663200.0,460800.0,659200.0,619200.0,436800.0,1807200.0,610400.0,352800.0,Credit/Debit Card,30928000,11977067.0,18950933.0,0.38725643429901707,66.03,Stabil,0,Mahasiswa Mapan & Hemat
130,22,Non-binary,Senior,Biology,14160000,5200000,2340800.0,4353600.0,1775200.0,691200.0,806400.0,715200.0,498400.0,1749600.0,873600.0,453600.0,Credit/Debit Card,19360000,14257600.0,5102400.0,0.7364462809917356,35.63,Bahaya,1,Mahasiswa Boros / Defisit
131,25,Male,Senior,Engineering,11616000,5328000,2055467.0,3542400.0,991200.0,936000.0,704000.0,441600.0,431200.0,842400.0,168000.0,280000.0,Credit/Debit Card,16944000,10392267.0,6551733.0,0.6133302053824362,50.17,Waspada,1,Mahasiswa Boros / Defisit
132,25,Female,Junior,Psychology,16592000,15840000,2605333.0,2308800.0,2055200.0,624000.0,1740800.0,268800.0,319200.0,1080000.0,515200.0,123200.0,Mobile Payment App,32432000,11640533.0,20791467.0,0.35892121978293046,68.5,Sangat Sehat,0,Mahasiswa Mapan & Hemat
133,22,Female,Freshman,Engineering,23296000,15888000,1801067.0,3518400.0,1125600.0,451200.0,1817600.0,590400.0,190400.0,424800.0,431200.0,543200.0,Mobile Payment App,39184000,10893867.0,28290133.0,0.27801824724377294,72.91,Sangat Sehat,0,Mahasiswa Mapan & Hemat
134,24,Male,Junior,Economics,10816000,2928000,2202133.0,2880000.0,756000.0,360000.0,1452800.0,120000.0,123200.0,1440000.0,918400.0,744800.0,Mobile Payment App,13744000,10997333.0,2746667.0,0.8001551949941793,26.39,Bahaya,1,Mahasiswa Boros / Defisit
135,24,Female,Senior,Psychology,9136000,3440000,2975467.0,2035200.0,744800.0,715200.0,889600.0,139200.0,324800.0,1980000.0,968800.0,610400.0,Mobile Payment App,12576000,11383467.0,1192533.0,0.9051739026717557,16.15,Bahaya,1,Mahasiswa Boros / Defisit
136,23,Male,Junior,Computer Science,19408000,12176000,3170133.0,3686400.0,1377600.0,940800.0,1056000.0,249600.0,380800.0,1425600.0,1008000.0,224000.0,Mobile Payment App,31584000,13518933.0,18065067.0,0.42803106003039515,66.2,Stabil,0,Mahasiswa Mapan & Hemat
137,24,Female,Sophomore,Psychology,17792000,8752000,2829333.0,2390400.0,1999200.0,816000.0,1171200.0,441600.0,470400.0,993600.0,515200.0,1103200.0,Cash,26544000,12730133.0,13813867.0,0.47958608348402654,63.08,Stabil,0,Mahasiswa Mapan & Hemat
138,18,Female,Sophomore,Economics,17600000,8560000,2578133.0,2846400.0,1125600.0,945600.0,499200.0,441600.0,246400.0,1281600.0,1108800.0,252000.0,Credit/Debit Card,26160000,11325333.0,14834667.0,0.4329255733944954,65.71,Stabil,0,Mahasiswa Mapan & Hemat
139,21,Male,Sophomore,Psychology,8416000,6000000,2282133.0,3585600.0,890400.0,878400.0,1260800.0,321600.0,117600.0,633600.0,324800.0,604800.0,Cash,14416000,10899733.0,3516267.0,0.756085807436182,34.17,Bahaya,1,Mahasiswa Boros / Defisit
140,22,Male,Junior,Computer Science,15216000,3232000,1691733.0,3926400.0,884800.0,326400.0,608000.0,364800.0,352800.0,878400.0,263200.0,537600.0,Mobile Payment App,18448000,9834133.0,8613867.0,0.5330731244579359,60.63,Waspada,0,Mahasiswa Mapan & Hemat
141,23,Male,Sophomore,Computer Science,20816000,2608000,3037867.0,4315200.0,655200.0,244800.0,1779200.0,105600.0,123200.0,1101600.0,392000.0,840000.0,Cash,23424000,12594667.0,10829333.0,0.5376821635928962,56.71,Waspada,0,Mahasiswa Mapan & Hemat
142,25,Male,Junior,Psychology,17648000,80000,3178667.0,3244800.0,2100000.0,715200.0,851200.0,364800.0,184800.0,1526400.0,924000.0,946400.0,Mobile Payment App,17728000,14036267.0,3691733.0,0.7917569381768953,29.17,Bahaya,1,Mahasiswa Boros / Defisit
143,24,Male,Senior,Computer Science,17328000,7456000,3035733.0,3091200.0,621600.0,384000.0,1504000.0,364800.0,235200.0,777600.0,364000.0,408800.0,Cash,24784000,10786933.0,13997067.0,0.43523777437056166,63.98,Stabil,0,Mahasiswa Mapan & Hemat
144,23,Female,Senior,Engineering,13760000,752000,1630400.0,2947200.0,1316000.0,552000.0,748800.0,340800.0,403200.0,1627200.0,526400.0,705600.0,Cash,14512000,10797600.0,3714400.0,0.7440463065049614,33.94,Bahaya,1,Mahasiswa Boros / Defisit
145,18,Male,Senior,Biology,21664000,14112000,1781867.0,4651200.0,1948800.0,360000.0,806400.0,235200.0,520800.0,1447200.0,649600.0,996800.0,Cash,35776000,13397867.0,22378133.0,0.37449315183363147,70.6,Sangat Sehat,0,Mahasiswa Mapan & Hemat
146,23,Male,Senior,Biology,14032000,13552000,2542933.0,2232000.0,1237600.0,460800.0,332800.0,187200.0,408800.0,676800.0,789600.0,358400.0,Credit/Debit Card,27584000,9226933.0,18357067.0,0.3345030814965197,69.4,Sangat Sehat,0,Mahasiswa Mapan & Hemat
147,21,Male,Freshman,Engineering,10384000,9232000,1624533.0,4468800.0,1254400.0,772800.0,1280000.0,115200.0,448000.0,1533600.0,756000.0,1008000.0,Credit/Debit Card,19616000,13261333.0,6354667.0,0.676046747553018,42.03,Bahaya,1,Mahasiswa Boros / Defisit
148,24,Male,Sophomore,Computer Science,14352000,3520000,2482667.0,3835200.0,2004800.0,600000.0,1856000.0,384000.0,128800.0,1123200.0,991200.0,257600.0,Credit/Debit Card,17872000,13663467.0,4208533.0,0.7645180729632945,32.8,Bahaya,1,Mahasiswa Boros / Defisit
149,21,Non-binary,Freshman,Psychology,18352000,13952000,1978133.0,2788800.0,571200.0,902400.0,1440000.0,470400.0,403200.0,1965600.0,705600.0,929600.0,Mobile Payment App,32304000,12154933.0,20149067.0,0.3762671186230807,65.47,Stabil,0,Mahasiswa Mapan & Hemat
150,23,Non-binary,Senior,Biology,21872000,9696000,2974400.0,4396800.0,1456000.0,374400.0,1363200.0,696000.0,397600.0,1605600.0,688800.0,1114400.0,Credit/Debit Card,31568000,15067200.0,16500800.0,0.4772934617334009,63.31,Stabil,0,Mahasiswa Mapan & Hemat
151,21,Male,Freshman,Computer Science,10352000,6112000,2636267.0,3873600.0,834400.0,292800.0,1369600.0,652800.0,145600.0,1375200.0,571200.0,599200.0,Cash,16464000,12350667.0,4113333.0,0.7501619897959184,32.13,Bahaya,1,Mahasiswa Boros / Defisit
152,21,Female,Senior,Engineering,10496000,11600000,1792000.0,4468800.0,1842400.0,902400.0,608000.0,576000.0,515200.0,734400.0,330400.0,1108800.0,Credit/Debit Card,22096000,12878400.0,9217600.0,0.5828385228095583,54.96,Waspada,1,Mahasiswa Boros / Defisit
153,19,Non-binary,Junior,Economics,18096000,5040000,1703467.0,2246400.0,1836800.0,849600.0,755200.0,124800.0,386400.0,475200.0,901600.0,672000.0,Mobile Payment App,23136000,9951467.0,13184533.0,0.4301291061549101,67.67,Sangat Sehat,0,Mahasiswa Mapan & Hemat
154,19,Female,Freshman,Psychology,21104000,12848000,2218667.0,3249600.0,890400.0,350400.0,1465600.0,672000.0,212800.0,777600.0,980000.0,173600.0,Cash,33952000,10990667.0,22961333.0,0.32371191682375117,69.31,Sangat Sehat,0,Mahasiswa Mapan & Hemat
155,22,Female,Freshman,Economics,14672000,13696000,2672000.0,2083200.0,716800.0,883200.0,1772800.0,470400.0,162400.0,828000.0,341600.0,369600.0,Credit/Debit Card,28368000,10300000.0,18068000.0,0.36308516638465876,66.2,Stabil,0,Mahasiswa Mapan & Hemat
156,19,Female,Sophomore,Biology,13952000,3296000,2831467.0,4531200.0,1299200.0,796800.0,979200.0,278400.0,358400.0,482400.0,935200.0,481600.0,Credit/Debit Card,17248000,12973867.0,4274133.0,0.7521954429499073,35.12,Bahaya,1,Mahasiswa Boros / Defisit
157,20,Male,Sophomore,Economics,14416000,1840000,1806933.0,3537600.0,1652000.0,403200.0,1900800.0,316800.0,448000.0,1051200.0,560000.0,520800.0,Mobile Payment App,16256000,12197333.0,4058667.0,0.750328063484252,33.73,Bahaya,1,Mahasiswa Boros / Defisit
158,18,Male,Junior,Engineering,8576000,8560000,2958400.0,3244800.0,1428000.0,393600.0,710400.0,614400.0,196000.0,1814400.0,896000.0,442400.0,Credit/Debit Card,17136000,12698400.0,4437600.0,0.7410364145658264,32.81,Bahaya,1,Mahasiswa Boros / Defisit
159,25,Female,Senior,Psychology,8096000,14896000,2179733.0,4790400.0,1405600.0,840000.0,512000.0,393600.0,459200.0,547200.0,851200.0,313600.0,Mobile Payment App,22992000,12292533.0,10699467.0,0.5346439196242171,61.9,Waspada,0,Mahasiswa Mapan & Hemat
160,23,Female,Junior,Economics,19216000,10160000,1998933.0,2203200.0,1629600.0,268800.0,1273600.0,480000.0,453600.0,2088000.0,756000.0,733600.0,Credit/Debit Card,29376000,11885333.0,17490667.0,0.40459330746187366,64.17,Stabil,0,Mahasiswa Mapan & Hemat
161,25,Non-binary,Senior,Computer Science,19024000,768000,2969600.0,3912000.0,890400.0,379200.0,422400.0,542400.0,380800.0,655200.0,526400.0,207200.0,Cash,19792000,10885600.0,8906400.0,0.55,56.83,Waspada,0,Mahasiswa Mapan & Hemat
162,23,Female,Junior,Economics,8736000,6192000,2074667.0,3585600.0,1579200.0,672000.0,339200.0,168000.0,212800.0,482400.0,420000.0,1013600.0,Credit/Debit Card,14928000,10547467.0,4380533.0,0.7065559351554126,40.8,Bahaya,1,Mahasiswa Boros / Defisit
163,19,Non-binary,Senior,Biology,18896000,15824000,1686400.0,2683200.0,1097600.0,657600.0,569600.0,220800.0,336000.0,1792800.0,750400.0,1120000.0,Cash,34720000,10914400.0,23805600.0,0.3143548387096774,69.63,Sangat Sehat,0,Mahasiswa Mapan & Hemat
164,18,Female,Sophomore,Economics,12960000,4672000,2108267.0,3700800.0,1904000.0,244800.0,627200.0,576000.0,492800.0,957600.0,324800.0,632800.0,Cash,17632000,11569067.0,6062933.0,0.6561403697822141,44.65,Bahaya,1,Mahasiswa Boros / Defisit
165,19,Non-binary,Freshman,Engineering,13680000,6352000,2148267.0,3038400.0,2240000.0,700800.0,1113600.0,710400.0,235200.0,554400.0,856800.0,683200.0,Cash,20032000,12281067.0,7750933.0,0.6130724341054313,49.02,Waspada,1,Mahasiswa Boros / Defisit
166,23,Male,Sophomore,Biology,21664000,272000,3152533.0,3028800.0,2156000.0,768000.0,716800.0,163200.0,179200.0,1620000.0,968800.0,336000.0,Cash,21936000,13089333.0,8846667.0,0.5967055525164113,50.05,Waspada,1,Mahasiswa Boros / Defisit
167,20,Male,Freshman,Psychology,16896000,13776000,2897600.0,1944000.0,1024800.0,931200.0,1196800.0,292800.0,369600.0,1036800.0,599200.0,123200.0,Cash,30672000,10416000.0,20256000.0,0.3395931142410016,67.65,Sangat Sehat,0,Mahasiswa Mapan & Hemat
168,19,Male,Freshman,Economics,9920000,3440000,2656533.0,3379200.0,1360800.0,945600.0,1824000.0,648000.0,464800.0,1382400.0,201600.0,1103200.0,Credit/Debit Card,13360000,13966133.0,-606133.0,1.045369236526946,12.21,Bahaya,1,Mahasiswa Boros / Defisit
169,24,Female,Freshman,Economics,19312000,5424000,2325867.0,3062400.0,1125600.0,686400.0,1542400.0,537600.0,162400.0,619200.0,778400.0,616000.0,Cash,24736000,11456267.0,13279733.0,0.4631414537516171,64.24,Stabil,0,Mahasiswa Mapan & Hemat
170,21,Non-binary,Sophomore,Psychology,9936000,7296000,3142933.0,4608000.0,1114400.0,595200.0,1779200.0,552000.0,268800.0,1389600.0,996800.0,380800.0,Cash,17232000,14827733.0,2404267.0,0.860476613277623,23.23,Bahaya,1,Mahasiswa Boros / Defisit
171,25,Female,Senior,Engineering,16528000,1024000,2266133.0,2481600.0,582400.0,307200.0,1657600.0,628800.0,369600.0,1684800.0,352800.0,582400.0,Mobile Payment App,17552000,10913333.0,6638667.0,0.6217714790337283,42.65,Bahaya,1,Mahasiswa Boros / Defisit
172,19,Non-binary,Freshman,Psychology,11552000,32000,1973867.0,2160000.0,571200.0,393600.0,1708800.0,182400.0,364000.0,928800.0,1041600.0,700000.0,Mobile Payment App,11584000,10024267.0,1559733.0,0.8653545407458564,19.41,Bahaya,1,Mahasiswa Boros / Defisit
173,20,Male,Freshman,Psychology,20864000,1216000,1900800.0,4065600.0,1008000.0,441600.0,1920000.0,432000.0,358400.0,813600.0,190400.0,632800.0,Mobile Payment App,22080000,11763200.0,10316800.0,0.5327536231884058,59.07,Waspada,0,Mahasiswa Mapan & Hemat
174,21,Non-binary,Junior,Biology,14592000,15520000,1826133.0,4756800.0,1948800.0,868800.0,550400.0,643200.0,392000.0,1260000.0,224000.0,1030400.0,Credit/Debit Card,30112000,13500533.0,16611467.0,0.44834394925611054,68.9,Sangat Sehat,0,Mahasiswa Mapan & Hemat
175,23,Male,Sophomore,Biology,15408000,13936000,2640533.0,3734400.0,1416800.0,504000.0,864000.0,595200.0,257600.0,1332000.0,918400.0,896000.0,Cash,29344000,13158933.0,16185067.0,0.4484369206652126,64.96,Stabil,0,Mahasiswa Mapan & Hemat
176,18,Female,Junior,Engineering,20576000,9888000,1608000.0,4440000.0,576800.0,619200.0,358400.0,240000.0,520800.0,1548000.0,240800.0,588000.0,Mobile Payment App,30464000,10740000.0,19724000.0,0.35254726890756305,71.64,Sangat Sehat,0,Mahasiswa Mapan & Hemat
177,18,Male,Freshman,Economics,17664000,2880000,2481600.0,3278400.0,2027200.0,888000.0,576000.0,379200.0,509600.0,655200.0,554400.0,358400.0,Credit/Debit Card,20544000,11708000.0,8836000.0,0.569898753894081,55.72,Waspada,0,Mahasiswa Mapan & Hemat
178,23,Non-binary,Senior,Economics,11152000,14832000,2003200.0,3523200.0,2206400.0,921600.0,697600.0,384000.0,408800.0,1778400.0,386400.0,1092000.0,Cash,25984000,13401600.0,12582400.0,0.5157635467980296,62.42,Stabil,0,Mahasiswa Mapan & Hemat
